Vysoké Mýto;Libecina;142
Kadaň;Libědice;225
Mělník;Liběchov;870
Tábor;Libějice;100
Vodňany;Libějovice;400
Rychnov nad Kněžnou;Libel;135
Kolín;Libenice;254
Liberec;Liberec;83503
Rychnov nad Kněžnou;Liberk;589
Černošice;Libeř;1175
Litoměřice;Liběšice;1315
Žatec;Liběšice;642
Strakonice;Libětice;76
Brandýs nad Labem-Stará Boleslav;Líbeznice;1973
Vlašim;Libež;164
Nový Jičín;Libhošť;1436
Ústí nad Orlicí;Libchavy;1433
Nové Město nad Metují;Libchyně;61
Poděbrady;Libice nad Cidlinou;1062
Chotěboř;Libice nad Doubravou;732
České Budějovice;Libín;333
Šumperk;Libina;2842
Neratovice;Libiš;1833
Pardubice;Libišany;461
Chrudim;Libkov;69
Domažlice;Libkov;95
Pelhřimov;Libkova Voda;210
Roudnice nad Labem;Libkovice pod Řípem;462
Mělník;Liblice;406
Rokycany;Liblín;235
Trutnov;Libňatov;310
České Budějovice;Libníč;430
Hradec Králové;Libníkovice;141
Žatec;Libočany;461
Kolín;Libodřice;245
Litoměřice;Libochovany;488
Lovosice;Libochovice;2959
Kladno;Libochovičky;53
Chrudim;Liboměřice;122
Hořovice;Libomyšl;462
Žatec;Libořice;301
Olomouc;Liboš;547
Jičín;Libošovice;438
Roudnice nad Labem;Libotenice;361
Dvůr Králové nad Labem;Libotov;154
Ústí nad Labem;Libouchec;1579
Slaný;Libovice;292
Hradec Králové;Librantice;485
Hradec Králové;Libřice;245
Semily;Libštát;796
Jičín;Libuň;647
Kladno;Libušín;2624
Chrudim;Licibořice;204
Rychnov nad Kněžnou;Lično;525
Vsetín;Lidečko;1564
Kladno;Lidice;448
Pelhřimov;Lidmaň;268
Králíky;Lichkov;448
Frenštát pod Radhoštěm;Lichnov;1316
Krnov;Lichnov;867
Černošice;Lichoceves;305
Nýřany;Líně;2206
Moravská Třebová;Linhartice;533
Havlíčkův Brod;Lípa;952
Zlín;Lípa;723
Kostelec nad Orlicí;Lípa nad Orlicí;464
Kolín;Lipec;160
České Budějovice;Lipí;530
Šternberk;Lipina;146
Uničov;Lipinka;171
Havlíčkův Brod;Lipnice nad Sázavou;552
Třebíč;Lipník;327
Mladá Boleslav;Lipník;279
Lipník nad Bečvou;Lipník nad Bečvou;6836
Žatec;Lipno;481
Český Krumlov;Lipno nad Vltavou;504
Přelouč;Lipoltice;343
Veselí nad Moravou;Lipov;1287
Cheb;Lipová;614
Konice;Lipová;621
Přerov;Lipová;237
Rumburk;Lipová;494
Luhačovice;Lipová;305
Jeseník;Lipová-lázně;1917
Blansko;Lipovec;994
Chrudim;Lipovec;211
Prachatice;Lipovice;168
Vsetín;Liptál;1270
Krnov;Liptaň;412
Blansko;Lipůvka;1106
Bystřice nad Pernštejnem;Lísek;304
Hořice;Lískovice;186
Slaný;Líský;83
Stod;Lisov;95
Rakovník;Lišany;568
Žatec;Lišany;136
Hradec Králové;Lišice;137
Stod;Líšina;144
Nové Město na Moravě;Líšná;49
Přerov;Líšná;217
Rokycany;Líšná;150
Most;Lišnice;188
Mohelnice;Líšnice;326
Žamberk;Líšnice;644
Černošice;Líšnice;585
Železný Brod;Líšný;218
České Budějovice;Lišov;3634
Nýřany;Líšťany;618
Louny;Líšťany;398
Kralovice;Líté;189
Beroun;Liteň;953
Kroměříž;Litenčice;391
Dvůr Králové nad Labem;Litíč;145
Benešov;Litichovice;56
Náchod;Litoboř;94
Znojmo;Litobratřice;403
Rokycany;Litohlavy;439
Moravské Budějovice;Litohoř;454
Pelhřimov;Litohošť;52
Strakonice;Litochovice;239
Litoměřice;Litoměřice;19796
Litomyšl;Litomyšl;8292
Rosice;Litostrov;108
Přelouč;Litošice;130
Třebíč;Litovany;111
Litovel;Litovel;8298
Opava;Litultovice;772
Litvínov;Litvínov;20085
České Budějovice;Litvínovice;2064
Lovosice;Lkáň;151
Blatná;Lnáře;594
Mělník;Lobeč;126
Rumburk;Lobendava;248
Přerov;Lobodice;620
Trhové Sviny;Ločenice;612
Pohořelice;Loděnice;422
Beroun;Loděnice;1453
Jindřichův Hradec;Lodhéřov;558
Hradec Králové;Lodín;347
Hradec Králové;Lochenice;506
Nýřany;Lochousice;98
Hořovice;Lochovice;1018
Sokolov;Loket;2633
Vlašim;Loket;484
Blatná;Lom;99
Tábor;Lom;142
Litvínov;Lom;3177
Tachov;Lom u Tachova;367
Klatovy;Lomec;113
Tišnov;Lomnice;1214
Sokolov;Lomnice;1129
Bruntál;Lomnice;430
Třeboň;Lomnice nad Lužnicí;1543
Semily;Lomnice nad Popelkou;4609
Tišnov;Lomnička;430
Moravské Budějovice;Lomy;106
Uherský Brod;Lopeník;177
Plzeň;Losiná;1122
Kolín;Lošany;264
Mohelnice;Loštice;2538
Slaný;Loucká;110
Olomouc;Loučany;560
Nymburk;Loučeň;1149
Domažlice;Loučim;105
Litovel;Loučka;176
Valašské Klobouky;Loučka;413
Valašské Meziříčí;Loučka;674
Turnov;Loučky;128
Šumperk;Loučná nad Desnou;1391
Kadaň;Loučná pod Klínovcem;112
Český Krumlov;Loučovice;1396
Boskovice;Louka;58
Veselí nad Moravou;Louka;835
Litvínov;Louka u Litvínova;597
Mnichovo Hradiště;Loukov;156
Bystřice pod Hostýnem;Loukov;782
Mnichovo Hradiště;Loukovec;279
Třebíč;Loukovice;91
Blovice;Louňová;80
Říčany;Louňovice;866
Vlašim;Louňovice pod Blaníkem;552
Louny;Louny;15176
Železný Brod;Loužnice;201
Kyjov;Lovčice;692
Hradec Králové;Lovčice;603
Slavkov u Brna;Lovčičky;574
Moravské Budějovice;Lovčovice;53
Litoměřice;Lovečkovice;480
Lovosice;Lovosice;7272
Kralovice;Loza;226
Chrudim;Lozice;135
Benešov;Lštění;350
Blansko;Lubě;87
Podbořany;Lubenec;1154
Olomouc;Luběnice;420
Litomyšl;Lubná;848
Rakovník;Lubná;824
Kroměříž;Lubná;388
Tišnov;Lubné;38
Znojmo;Lubnice;59
Lanškroun;Lubník;283
Odry;Luboměř;320
Hranice;Luboměř pod Strážnou;106
Cheb;Luby;1868
Jablonec nad Nisou;Lučany nad Nisou;1578
Havlíčkův Brod;Lučice;539
Frýdek-Místek;Lučina;1205
Hlučín;Ludgeřovice;4196
Boskovice;Ludíkov;276
Luhačovice;Ludkovice;615
Konice;Ludmírov;472
Holešov;Ludslavice;419
Bruntál;Ludvíkov;271
Děčín;Ludvíkovice;784
Luhačovice;Luhačovice;4381
Česká Lípa;Luka;72
Litovel;Luká;732
Jihlava;Luka nad Jihlavou;2440
Pacov;Lukavec;877
Lovosice;Lukavec;288
Hořice;Lukavec u Hořic;246
Rychnov nad Kněžnou;Lukavice;517
Zábřeh;Lukavice;734
Chrudim;Lukavice;738
Žamberk;Lukavice;955
Znojmo;Lukov;222
Moravské Budějovice;Lukov;347
Bílina;Lukov;121
Zlín;Lukov;1495
Lanškroun;Luková;611
Rosice;Lukovany;535
Zlín;Lukoveček;380
Vyškov;Luleč;807
Rychnov nad Kněžnou;Lupenice;213
Mladá Boleslav;Luštěnice;1735
Olomouc;Lutín;2703
Vizovice;Lutonina;356
Kroměříž;Lutopecny;510
Hradec Králové;Lužany;118
Jičín;Lužany;500
Přeštice;Lužany;568
Beroun;Lužce;105
Chrudim;Luže;2151
Nový Bydžov;Lužec nad Cidlinou;433
Mělník;Lužec nad Vltavou;1193
Domažlice;Luženičky;338
Prachatice;Lužice;36
Hodonín;Lužice;2470
Šternberk;Lužice;341
Most;Lužice;457
Rakovník;Lužná;1579
Vsetín;Lužná;534
Třeboň;Lužnice;352
Lysá nad Labem;Lysá nad Labem;7736
Boskovice;Lysice;1582
Vyškov;Lysovice;229
Znojmo;Mackovice;319
Blatná;Mačkov;259
Prachatice;Mahouš;142
Náchod;Machov;931
Zlín;Machová;543
Třeboň;Majdalena;426
Olomouc;Majetín;1012
Kladno;Makotřasy;385
Boskovice;Makov;37
Litomyšl;Makov;274
Vsetín;Malá Bystřice;268
Dobříš;Malá Hraštice;858
Blansko;Malá Lhota;128
Žďár nad Sázavou;Malá Losenice;235
Šumperk;Malá Morava;453
Rýmařov;Malá Morávka;588
Boskovice;Malá Roudka;176
Turnov;Malá Skála;1017
Rýmařov;Malá Štáhle;123
Trutnov;Malá Úpa;116
Děčín;Malá Veleň;382
Hořovice;Malá Víska;90
Veselí nad Moravou;Malá Vrbka;141
Světlá nad Sázavou;Malčín;183
Most;Malé Březno;172
Ústí nad Labem;Malé Březno;455
Prostějov;Malé Hradisko;311
Kladno;Malé Kyšice;411
Kladno;Malé Přítočno;203
Trutnov;Malé Svatoňovice;1289
Pardubice;Malé Výkleky;106
Lovosice;Malé Žernoseky;620
Chotěboř;Maleč;577
Ústí nad Labem;Malečov;690
Strakonice;Malenice;594
Frýdlant nad Ostravicí;Malenovice;653
Kutná Hora;Malešov;858
Pohořelice;Malešovice;537
Mohelnice;Maletín;324
Tišnov;Malhostovice;812
Hranice;Malhotice;320
Litoměřice;Malíč;155
Moravská Třebová;Malíkov;84
Slaný;Malíkovice;329
Bučovice;Malínky;115
Rakovník;Malinová;79
Beroun;Málkov;94
Chomutov;Málkov;751
Kaplice;Malonty;1102
Kolín;Malotice;274
Prachatice;Malovice;534
Tábor;Malšice;1519
Český Krumlov;Malšín;148
Děčín;Malšovice;784
Jihlava;Malý Beranov;522
Horažďovice;Malý Bor;457
Mělník;Malý Újezd;886
Kralovice;Manětín;1001
Odry;Mankovice;506
Horažďovice;Maňovice;42
Mariánské Lázně;Mariánské Lázně;10700
Litvínov;Mariánské Radčice;378
Telč;Markvartice;169
Třebíč;Markvartice;225
Jičín;Markvartice;409
Děčín;Markvartice;586
Hlučín;Markvartovice;1712
Tišnov;Maršov;419
Trutnov;Maršov u Úpice;154
Jablonec nad Nisou;Maršovice;512
Benešov;Maršovice;624
Roudnice nad Labem;Martiněves;672
Velké Meziříčí;Martinice;375
Holešov;Martinice;659
Pelhřimov;Martinice u Onšova;50
Jilemnice;Martinice v Krkonoších;527
Moravské Budějovice;Martínkov;212
Broumov;Martínkovice;444
Nový Bor;Mařenice;282
Hradec Králové;Máslojedy;183
Brandýs nad Labem-Stará Boleslav;Máslovice;317
Český Brod;Masojedy;87
Třebíč;Mastník;200
Znojmo;Mašovice;443
Kadaň;Mašťov;497
Žďár nad Sázavou;Matějov;179
České Budějovice;Mazelov;180
Soběslav;Mažice;108
Nymburk;Mcely;319
Horšovský Týn;Meclov;962
Mladá Boleslav;Mečeříž;435
Strakonice;Mečichov;232
Klatovy;Měčín;938
Kadaň;Měděnec;125
Znojmo;Medlice;158
Židlochovice;Medlov;692
Uničov;Medlov;1346
Vyškov;Medlovice;285
Uherské Hradiště;Medlovice;408
Mělník;Medonosy;125
Rokycany;Medový Újezd;210
Černošice;Měchenice;667
Nepomuk;Měcholupy;182
Žatec;Měcholupy;845
Vodňany;Měkynec;39
Vítkov;Melč;546
Ivančice;Mělčany;400
Mělník;Mělnické Vtelno;803
Mělník;Mělník;16023
Beroun;Měňany;250
Moravské Budějovice;Menhartice;112
Nový Bydžov;Měník;506
Židlochovice;Měnín;1513
Děčín;Merboltice;169
Ostrov;Merklín;816
Přeštice;Merklín;959
Litovel;Měrotín;221
Přerov;Měrovice nad Hanou;537
Bílina;Měrunice;276
Velké Meziříčí;Měřín;1671
Poděbrady;Městec Králové;2406
Rakovník;Městečko;380
Moravská Třebová;Městečko Trnávka;1208
Krnov;Město Albrechtice;3050
Šternberk;Město Libavá;514
Nýřany;Město Touškov;1768
Brandýs nad Labem-Stará Boleslav;Měšice;1475
Jihlava;Měšín;211
Rokycany;Mešno;75
Frýdlant nad Ostravicí;Metylovice;1466
Domažlice;Mezholezy (dříve okres Domažlice);86
Horšovský Týn;Mezholezy (dříve okres Horšovský Týn);101
Litvínov;Meziboří;4132
Klatovy;Mezihoří;55
Náchod;Mezilečí;121
Pacov;Mezilesí;101
Nové Město nad Metují;Mezilesí;202
Broumov;Meziměstí;2087
Bruntál;Mezina;338
Tábor;Meziříčí;139
Moravské Budějovice;Meziříčko;77
Velké Meziříčí;Meziříčko;146
Soběslav;Mezná;86
Pelhřimov;Mezná;122
Votice;Mezno;305
Beroun;Mezouň;478
Prachatice;Mičovice;310
Chrudim;Míčov-Sušice;242
Havlíčkův Brod;Michalovice;161
Litoměřice;Michalovice;123
Boskovice;Míchov;141
Opava;Mikolajice;234
Rumburk;Mikulášovice;1827
Hodonín;Mikulčice;1673
Svitavy;Mikuleč;204
Mikulov;Mikulov;6264
Teplice;Mikulov;192
Znojmo;Mikulovice;557
Třebíč;Mikulovice;192
Jeseník;Mikulovice;2179
Pardubice;Mikulovice;1025
Valašské Meziříčí;Mikulůvka;627
Bystřice nad Pernštejnem;Milasín;43
Domažlice;Milavče;500
Nymburk;Milčice;249
Nepomuk;Mileč;301
Strakonice;Milejovice;61
Hranice;Milenov;371
Velké Meziříčí;Milešín;72
Sedlčany;Milešov;284
Slavkov u Brna;Milešovice;586
Hořice;Miletín;768
Milevsko;Milevsko;7186
Cheb;Milhostov;261
Votice;Miličín;715
Jihlava;Milíčov;126
Znojmo;Milíčovice;177
Cheb;Milíkov;238
Jablunkov;Milíkov;1147
Příbram;Milín;1777
Blovice;Milínov;179
Tachov;Milíře;214
Blansko;Milonice;143
Bučovice;Milonice;302
Strakonice;Miloňovice;231
Rakovník;Milostín;261
Kyjov;Milotice;1595
Hranice;Milotice nad Bečvou;212
Bruntál;Milotice nad Opavou;306
Mikulov;Milovice;388
Lysá nad Labem;Milovice;8403
Hořice;Milovice u Hořic;235
Rakovník;Milý;157
Česká Lípa;Mimoň;5434
Písek;Minice;30
Český Krumlov;Mirkovice;370
Moravský Krumlov;Miroslav;2535
Moravský Krumlov;Miroslavské Knínice;297
Jihlava;Mirošov;144
Nové Město na Moravě;Mirošov;114
Rokycany;Mirošov;1909
Říčany;Mirošovice;986
Písek;Mirotice;1011
Mohelnice;Mírov;324
Karlovy Vary;Mírová;276
Turnov;Mírová pod Kozákovem;1446
Písek;Mirovice;1308
Litoměřice;Miřejovice;198
Hlinsko;Miřetice;1097
Vlašim;Miřetice;160
Horšovský Týn;Mířkov;232
Kutná Hora;Miskovice;897
Chomutov;Místo;371
Žamberk;Mistrovice;489
Uherské Hradiště;Mistřice;1004
Holešov;Míškovice;541
Blovice;Míšov;101
Písek;Mišovice;219
Mladá Boleslav;Mladá Boleslav;31449
Tábor;Mladá Vožice;2262
Humpolec;Mladé Bříště;221
Trutnov;Mladé Buky;1920
Opava;Mladecko;123
Litovel;Mladeč;637
Jičín;Mladějov;435
Moravská Třebová;Mladějov na Moravě;369
Šternberk;Mladějovice;596
Králíky;Mladkov;445
Moravské Budějovice;Mladoňovice;333
Chrudim;Mladoňovice;300
Trhové Sviny;Mladošovice;341
Kralovice;Mladotice;455
Nepomuk;Mladý Smolivec;586
Jičín;Mlázovice;473
Rokycany;Mlečice;243
Litoměřice;Mlékojedy;197
Nový Bydžov;Mlékosrby;202
Klatovy;Mlýnské Struhadlo;46
Tábor;Mlýny;109
Roudnice nad Labem;Mnetěš;463
Pelhřimov;Mnich;321
Strakonice;Mnichov;198
Mariánské Lázně;Mnichov;350
Domažlice;Mnichov;189
Říčany;Mnichovice;2948
Vlašim;Mnichovice;195
Mnichovo Hradiště;Mnichovo Hradiště;7136
Liberec;Mníšek;1312
Černošice;Mníšek pod Brdy;4605
Horšovský Týn;Močerady;51
Čáslav;Močovice;339
Teplice;Modlany;874
Říčany;Modletice;364
Havlíčkův Brod;Modlíkov;145
Uherské Hradiště;Modrá;599
Týn nad Vltavou;Modrá Hůrka;68
Sušice;Modrava;75
Šlapanice;Modřice;3846
Turnov;Modřišice;360
Příbram;Modřovice;70
Mohelnice;Mohelnice;7893
Nepomuk;Mohelnice;56
Mnichovo Hradiště;Mohelnice nad Jizerou;74
Náměšť nad Oslavou;Mohelno;1157
Brandýs nad Labem-Stará Boleslav;Mochov;832
Klatovy;Mochtín;912
Český Krumlov;Mojné;206
Přelouč;Mokošín;150
Šlapanice;Mokrá-Horákov;2300
Dobruška;Mokré;141
Opava;Mokré Lazce;961
Sušice;Mokrosuky;112
Plzeň;Mokrouše;198
Hradec Králové;Mokrovousy;313
Dobříš;Mokrovraty;632
České Budějovice;Mokrý Lom;87
Teplice;Moldava;137
Znojmo;Morašice;199
Chrudim;Morašice;609
Litomyšl;Morašice;610
Přelouč;Morašice;74
Kyjov;Moravany;639
Šlapanice;Moravany;2331
Pardubice;Moravany;1571
Velké Meziříčí;Moravec;512
Bystřice nad Pernštejnem;Moravecké Pavlovice;43
Pelhřimov;Moraveč;178
Vítkov;Moravice;200
Mohelnice;Moravičany;1093
Frýdek-Místek;Morávka;1007
Břeclav;Moravská Nová Ves;2198
Moravská Třebová;Moravská Třebová;8700
Ivančice;Moravské Bránice;810
Moravské Budějovice;Moravské Budějovice;6309
Kuřim;Moravské Knínice;826
Vyškov;Moravské Málkovice;491
Bruntál;Moravskoslezský Kočov;495
Šternberk;Moravský Beroun;2498
Moravský Krumlov;Moravský Krumlov;4977
Veselí nad Moravou;Moravský Písek;1790
Břeclav;Moravský Žižkov;1239
Kroměříž;Morkovice-Slížany;2451
Hustopeče;Morkůvky;409
Prostějov;Mořice;444
Beroun;Mořina;661
Beroun;Mořinka;139
Nový Jičín;Mořkov;2104
Most;Most;55068
Dvůr Králové nad Labem;Mostek;1026
Vysoké Mýto;Mostek;200
Prostějov;Mostkovice;1360
Jablunkov;Mosty u Jablunkova;3216
Kopřivnice;Mošnov;636
Kyjov;Mouchnice;272
Bučovice;Mouřínov;399
Židlochovice;Moutnice;988
Benešov;Mrač;684
Telč;Mrákotín;750
Chrudim;Mrákotín;293
Domažlice;Mrákov;947
Brandýs nad Labem-Stará Boleslav;Mratín;947
Bystřice pod Hostýnem;Mrlínek;239
Olomouc;Mrsklesy;562
Kralovice;Mrtník;275
Český Brod;Mrzky;147
Jilemnice;Mříčná;476
Rakovník;Mšec;737
Rakovník;Mšecké Žehrovice;473
Roudnice nad Labem;Mšené-lázně;1522
Mělník;Mšeno;1239
Mnichovo Hradiště;Mukařov;165
Říčany;Mukařov;1966
Rakovník;Mutějovice;669
Strakonice;Mutěnice;225
Hodonín;Mutěnice;3094
Domažlice;Mutěnín;227
Šternberk;Mutkov;44
České Budějovice;Mydlovary;249
Prostějov;Myslejovice;574
Telč;Mysletice;109
Humpolec;Mysletín;99
Telč;Mysliboř;167
Třebíč;Myslibořice;612
Písek;Myslín;81
Nýřany;Myslinka;177
Horažďovice;Myslív;377
Soběslav;Myslkovice;346
Zlín;Mysločovice;522
Klatovy;Myslovice;106
Nový Bydžov;Myštěves;147
Blatná;Myštice;242
Rokycany;Mýto;1253
Hradec Králové;Mžany;361
Chrudim;Nabočany;101
Vlašim;Načeradec;902
Chrudim;Načešice;511
Tábor;Nadějkov;613
Jihlava;Nadějov;161
Nýřany;Nadryby;101
Nové Město nad Metují;Nahořany;455
Přerov;Nahošovice;139
Náchod;Náchod;16588
Litovel;Náklo;1261
České Budějovice;Nákří;185
Náměšť nad Oslavou;Naloučany;153
Sedlčany;Nalžovice;504
Horažďovice;Nalžovské Hory;1021
Olomouc;Náměšť na Hané;1756
Náměšť nad Oslavou;Náměšť nad Oslavou;4199
Otrokovice;Napajedla;6235
Třebíč;Nárameč;299
Příbram;Narysov;244
Tábor;Nasavrky;79
Chrudim;Nasavrky;1391
Vysoké Mýto;Nasavrky;115
Kyjov;Násedlovice;730
Moravský Krumlov;Našiměřice;173
Valašské Klobouky;Návojná;599
Jablunkov;Návsí;3199
Prachatice;Nebahovy;475
Cheb;Nebanice;286
Přeštice;Nebílovy;284
Šlapanice;Nebovidy;640
Kolín;Nebovidy;574
Strakonice;Nebřehovice;132
Mělník;Nebužely;356
Dobříš;Nečín;656
Kralovice;Nečtiny;566
České Budějovice;Nedabyle;303
Uherské Hradiště;Nedachlebice;696
Uherské Hradiště;Nedakonice;1346
Valašské Klobouky;Nedašov;1118
Valašské Klobouky;Nedašova Lhota;590
Hradec Králové;Neděliště;300
Neratovice;Nedomice;238
Sedlčany;Nedrahovice;386
Tišnov;Nedvědice;1142
Polička;Nedvězí;193
Horažďovice;Nehodiv;63
Brandýs nad Labem-Stará Boleslav;Nehvizdy;2280
Hradec Králové;Nechanice;1929
Sedlčany;Nechvalice;551
Kyjov;Nechvalín;302
Karlovy Vary;Nejdek;6486
Chotěboř;Nejepín;62
Nýřany;Nekmíř;430
Žamberk;Nekoř;784
Nepomuk;Nekvasovy;155
Kralupy nad Vltavou;Nelahozeves;1602
Tišnov;Nelepeč-Žernůvka;85
Přerov;Nelešovice;161
Domažlice;Nemanice;202
Slavkov u Brna;Němčany;643
Prachatice;Němčice;165
Strakonice;Němčice;91
Boskovice;Němčice;394
Litomyšl;Němčice;822
Pardubice;Němčice;521
Domažlice;Němčice;117
Kolín;Němčice;313
Mladá Boleslav;Němčice;162
Holešov;Němčice;299
Prostějov;Němčice nad Hanou;1664
Hustopeče;Němčičky;586
Ivančice;Němčičky;261
Znojmo;Němčičky;75
Rokycany;Němčovice;153
Strakonice;Němětice;89
Zábřeh;Nemile;569
Bučovice;Nemochovice;247
Vyškov;Nemojany;595
Dvůr Králové nad Labem;Nemojov;612
Bučovice;Nemotice;353
Jičín;Nemyčeves;281
Mladá Boleslav;Nemyslovice;134
Tábor;Nemyšl;239
Beroun;Nenačovice;218
Kyjov;Nenkovice;397
České Budějovice;Neplachov;306
Opava;Neplachovice;793
Nový Bydžov;Nepolisy;832
Kutná Hora;Nepoměřice;176
Nepomuk;Nepomuk;3017
Příbram;Nepomuk;207
Podbořany;Nepomyšl;335
Slaný;Neprobylice;132
Mladá Boleslav;Nepřevázka;339
Pardubice;Neratov;140
Neratovice;Neratovice;13345
Písek;Nerestce;91
Ivančice;Neslovice;780
Bučovice;Nesovice;947
Benešov;Nespeky;597
Příbram;Nestrašovice;52
Rakovník;Nesuchyně;349
Židlochovice;Nesvačilka;271
Beroun;Nesvačily;139
Velké Meziříčí;Netín;304
Prachatice;Netolice;2162
Kaplice;Netřebice;421
Nymburk;Netřebice;194
Přeštice;Netunice;158
Benešov;Netvořice;955
Vizovice;Neubuz;400
Stod;Neuměř;125
Slaný;Neuměřice;358
Hořovice;Neumětely;476
Nepomuk;Neurazy;655
Votice;Neustupov;438
Telč;Nevcehle;200
Benešov;Neveklov;2202
Mnichovo Hradiště;Neveklovice;57
Písek;Nevězice;128
Rokycany;Nevid;143
Bučovice;Nevojice;351
Domažlice;Nevolice;165
Hořice;Nevratice;153
Nýřany;Nevřeň;247
Rakovník;Nezabudice;80
Chomutov;Nezabylice;205
Prostějov;Nezamyslice;1200
Sušice;Nezamyslice;192
Plzeň;Nezbavětice;203
Uherský Brod;Nezdenice;632
Přeštice;Nezdice;179
Sušice;Nezdice na Šumavě;283
Nepomuk;Nezdřev;95
Plzeň;Nezvěstice;1202
Vimperk;Nicov;76
Strakonice;Nihošovice;262
Tišnov;Níhov;197
Hustopeče;Nikolčice;664
Mladá Boleslav;Niměřice;244
Moravské Budějovice;Nimpšov;51
Strakonice;Nišovice;181
Kroměříž;Nítkovice;210
Prostějov;Niva;285
Uherský Brod;Nivnice;2834
Beroun;Nižbor;1705
Žďár nad Sázavou;Nížkov;810
Slavkov u Brna;Nížkovice;602
Frýdek-Místek;Nižní Lhoty;232
Šternberk;Norberčany;237
Mělník;Nosálov;167
Židlochovice;Nosislav;1131
Frýdek-Místek;Nošovice;902
Pelhřimov;Nová Buková;93
Jindřichův Hradec;Nová Bystřice;2755
Pelhřimov;Nová Cerekev;958
Kroměříž;Nová Dědina;356
Uničov;Nová Hradečná;673
Veselí nad Moravou;Nová Lhota;562
Jindřichův Hradec;Nová Olešná;107
Nová Paka;Nová Paka;7740
Prachatice;Nová Pec;405
Bruntál;Nová Pláň;49
Karlovy Vary;Nová Role;3529
Telč;Nová Říše;705
Litomyšl;Nová Sídla;200
Mladá Boleslav;Nová Telib;228
Jindřichův Hradec;Nová Včelnice;1953
České Budějovice;Nová Ves;621
Český Krumlov;Nová Ves;344
Strakonice;Nová Ves;80
Ivančice;Nová Ves;672
Sokolov;Nová Ves;178
Třebíč;Nová Ves;194
Velké Meziříčí;Nová Ves;140
Kostelec nad Orlicí;Nová Ves;175
Liberec;Nová Ves;769
Domažlice;Nová Ves;113
Stod;Nová Ves;237
Brandýs nad Labem-Stará Boleslav;Nová Ves;926
Kralupy nad Vltavou;Nová Ves;844
Louny;Nová Ves;92
Kolín;Nová Ves I;1076
Třeboň;Nová Ves nad Lužnicí;282
Jablonec nad Nisou;Nová Ves nad Nisou;669
Semily;Nová Ves nad Popelkou;540
Dobříš;Nová Ves pod Pleší;986
Mladá Boleslav;Nová Ves u Bakova;231
Chotěboř;Nová Ves u Chotěboře;473
Tábor;Nová Ves u Chýnova;260
Litomyšl;Nová Ves u Jarošova;62
Havlíčkův Brod;Nová Ves u Leštiny;101
Tábor;Nová Ves u Mladé Vožice;160
Nové Město na Moravě;Nová Ves u Nového Města na Moravě;529
Světlá nad Sázavou;Nová Ves u Světlé;437
Litvínov;Nová Ves v Horách;413
Ivančice;Nové Bránice;592
Žďár nad Sázavou;Nové Dvory;273
Dobříš;Nové Dvory;215
Kutná Hora;Nové Dvory;753
Roudnice nad Labem;Nové Dvory;342
Karlovy Vary;Nové Hamry;295
Bruntál;Nové Heřminovy;313
Trhové Sviny;Nové Hrady;2123
Vysoké Mýto;Nové Hrady;251
Vimperk;Nové Hutě;80
Vítkov;Nové Lublice;171
Hradec Králové;Nové Město;337
Nové Město na Moravě;Nové Město na Moravě;8545
Nové Město nad Metují;Nové Město nad Metují;8148
Frýdlant;Nové Město pod Smrkem;3103
Blovice;Nové Mitrovice;291
Vyškov;Nové Sady;85
Velké Meziříčí;Nové Sady;197
Opava;Nové Sedlice;427
Sokolov;Nové Sedlo;2194
Žatec;Nové Sedlo;456
Rakovník;Nové Strašecí;4556
Moravské Budějovice;Nové Syrovice;795
Žďár nad Sázavou;Nové Veselí;1104
Česká Lípa;Noviny pod Ralskem;260
Teplice;Novosedlice;1863
Strakonice;Novosedly;296
Mikulov;Novosedly;1021
Třeboň;Novosedly nad Nežárkou;590
Nový Bor;Nový Bor;10075
Nový Bydžov;Nový Bydžov;5875
Rakovník;Nový Dům;136
Nymburk;Nový Dvůr;61
Náchod;Nový Hrádek;691
Vsetín;Nový Hrozenkov;2250
Beroun;Nový Jáchymov;574
Nový Jičín;Nový Jičín;19909
Nové Město na Moravě;Nový Jimramov;52
Dobříš;Nový Knín;1659
Cheb;Nový Kostel;436
Domažlice;Nový Kramolín;182
Šumperk;Nový Malín;2943
Česká Lípa;Nový Oldřichov;652
Jaroměř;Nový Ples;287
Hodonín;Nový Poddvorov;171
Mikulov;Nový Přerov;267
Pelhřimov;Nový Rychnov;841
Znojmo;Nový Šaldorf-Sedlešovice;1291
Třebíč;Nový Telečkov;92
Brandýs nad Labem-Stará Boleslav;Nový Vestec;377
Černošice;Nučice;1652
Říčany;Nučice;314
Říčany;Nupaky;1025
Třinec;Nýdek;1746
Bystřice nad Pernštejnem;Nyklovice;141
Nymburk;Nymburk;12301
Boskovice;Nýrov;188
Klatovy;Nýrsko;4105
Nýřany;Nýřany;5745
Příbram;Občov;148
Příbram;Obecnice;1070
Prostějov;Obědkovice;233
Hradec Králové;Obědovice;242
Boskovice;Obora;271
Kralovice;Obora;466
Tachov;Obora;134
Louny;Obora;357
Bruntál;Oborná;360
Příbram;Obory;223
Dobříš;Obořiště;574
Pacov;Obrataň;686
Most;Obrnice;1789
Mladá Boleslav;Obrubce;174
Mladá Boleslav;Obruby;208
Neratovice;Obříství;1163
Žďár nad Sázavou;Obyčtov;359
Klatovy;Obytce;169
Náměšť nad Oslavou;Ocmanice;284
